mfg_part_num,raw_part_desc,canonical_brand,brand_code,canonical_manufacturer,manufacturer_code,brand_resolution_status,brand_resolution_source,classpath,product_title,invoice_description,mobile_description,long_description,attributes,brand_info,mpn_confidence,lov_stats,traceability,validation,overall_confidence,needs_human_review,review_required,primary_review_reason,review_reasons
9A-570-320,9A-570-320 Abranet 2.75x30,Mirka®,MIRK,Mirka Abrasives Inc,MIRUS,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Mirka® 9A-570-320 Abranet 2.75x30 2-3/4 in x 30 in,ABRANET 2.75X30 2-3/4INX30IN,"Mirka, 9A-570-320, 2-3/4 in x 30 in, Industrial Grade, Commercial Quality","Mirka®, Model 9A-570-320, 2-3/4 in x 30 in",{'Dimensions': '2-3/4 in x 30 in'},"{'canonical_brand': 'Mirka®', 'brand_code': 'MIRK', 'canonical_manufacturer': 'Mirka Abrasives Inc', 'manufacturer_code': 'MIRUS', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 0, 'validated_count': 0, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': '9A-570-320', 'part_desc': '9A-570-320 Abranet 2.75x30', 'part_manuf': 'Mirka Abrasives Inc (MIRUS)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': '9A-570-320', 'expanded_acronyms_desc': 'Abranet 2.75x30', 'uom_normalized_desc': 'Abranet 2.75x30'}, 'brand_resolution': {'input_brand': 'Mirka Abrasives Inc (MIRUS)', 'resolved_brand': 'Mirka®', 'brand_code': 'MIRK', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Mirka Abrasives Inc', 'manufacturer_code': 'MIRUS', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Dimensions', 'raw_value': '2-3/4 in x 30 in', 'normalized_value': '2-3/4 in x 30 in', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
DBD090094101F,"DBD090094101F Diablo 9"" - Metal Cut-Off Disc",Diablo®,DIAB,Freud America Inc,2435,ALIAS_RESOLVED,canonical_brands.json,Cut-Off Disc,Diablo® DBD090094101F Cut-Off Disc,CUT-OFF DISC,"Diablo, Cut-Off Disc, DBD090094101F, Industrial Grade, Commercial Quality","Diablo®, Cut-Off Disc, Model DBD090094101F",{'Item_Type': 'Cut-Off Disc'},"{'canonical_brand': 'Diablo®', 'brand_code': 'DIAB', 'canonical_manufacturer': 'Freud America Inc', 'manufacturer_code': '2435', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 1, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'DBD090094101F', 'part_desc': 'DBD090094101F Diablo 9"" - Metal Cut-Off Disc', 'part_manuf': 'Freud Inc (2435)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': 'DBD090094101F', 'expanded_acronyms_desc': 'Diablo 9"" - Metal Cut-Off Disc', 'uom_normalized_desc': 'Diablo 9 in - Metal Cut-Off Disc'}, 'brand_resolution': {'input_brand': 'Freud Inc (2435)', 'resolved_brand': 'Diablo®', 'brand_code': 'DIAB', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Freud America Inc', 'manufacturer_code': '2435', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Item_Type', 'raw_value': 'Cut-Off Disc', 'normalized_value': 'Cut-Off Disc', 'lov_status': 'LOV_VALIDATED', 'source': 'lov_master_taxonomy.json'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
DBDS12125A01F,"DBDS12125A01F Diablo 12"" - Steel Demon Metal Cut-Off Disc",Diablo®,DIAB,Freud America Inc,2435,ALIAS_RESOLVED,canonical_brands.json,Cut-Off Disc,Diablo® Steel Demon DBDS12125A01F Cut-Off Disc,CUT-OFF DISC,"Diablo, Cut-Off Disc, Steel Demon, DBDS12125A01F, Industrial Grade","Diablo®, Steel Demon, Cut-Off Disc, Model DBDS12125A01F","{'Item_Type': 'Cut-Off Disc', 'Series': 'Steel Demon'}","{'canonical_brand': 'Diablo®', 'brand_code': 'DIAB', 'canonical_manufacturer': 'Freud America Inc', 'manufacturer_code': '2435', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 1, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'DBDS12125A01F', 'part_desc': 'DBDS12125A01F Diablo 12"" - Steel Demon Metal Cut-Off Disc', 'part_manuf': 'Freud Inc (2435)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': 'DBDS12125A01F', 'expanded_acronyms_desc': 'Diablo 12"" - Steel Demon Metal Cut-Off Disc', 'uom_normalized_desc': 'Diablo 12 in - Steel Demon Metal Cut-Off Disc'}, 'brand_resolution': {'input_brand': 'Freud Inc (2435)', 'resolved_brand': 'Diablo®', 'brand_code': 'DIAB', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Freud America Inc', 'manufacturer_code': '2435', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Item_Type', 'raw_value': 'Cut-Off Disc', 'normalized_value': 'Cut-Off Disc', 'lov_status': 'LOV_VALIDATED', 'source': 'lov_master_taxonomy.json'}, {'attribute': 'Series', 'raw_value': 'Steel Demon', 'normalized_value': 'Steel Demon', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': True, 'confidence_score': 99.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': [], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': True}, 'warnings': [], 'passed_checks_count': 6, 'total_checks_count': 6}",99.0,False,False,NONE,[]
DBDS12125G01F,"DBDS12125G01F Diablo 12""x20mm - Speed Demon Metal Cut-Off Disc",Diablo®,DIAB,Freud America Inc,2435,ALIAS_RESOLVED,canonical_brands.json,Cut-Off Disc,Diablo® Speed Demon DBDS12125G01F Cut-Off Disc,CUT-OFF DISC,"Diablo, Cut-Off Disc, Speed Demon, DBDS12125G01F, Industrial Grade","Diablo®, Speed Demon, Cut-Off Disc, Model DBDS12125G01F","{'Item_Type': 'Cut-Off Disc', 'Series': 'Speed Demon'}","{'canonical_brand': 'Diablo®', 'brand_code': 'DIAB', 'canonical_manufacturer': 'Freud America Inc', 'manufacturer_code': '2435', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 1, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'DBDS12125G01F', 'part_desc': 'DBDS12125G01F Diablo 12""x20mm - Speed Demon Metal Cut-Off Disc', 'part_manuf': 'Freud Inc (2435)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': 'DBDS12125G01F', 'expanded_acronyms_desc': 'Diablo 12""x20mm - Speed Demon Metal Cut-Off Disc', 'uom_normalized_desc': 'Diablo 12 inx20 mm - Speed Demon Metal Cut-Off Disc'}, 'brand_resolution': {'input_brand': 'Freud Inc (2435)', 'resolved_brand': 'Diablo®', 'brand_code': 'DIAB', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Freud America Inc', 'manufacturer_code': '2435', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Item_Type', 'raw_value': 'Cut-Off Disc', 'normalized_value': 'Cut-Off Disc', 'lov_status': 'LOV_VALIDATED', 'source': 'lov_master_taxonomy.json'}, {'attribute': 'Series', 'raw_value': 'Speed Demon', 'normalized_value': 'Speed Demon', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': True, 'confidence_score': 99.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': [], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': True}, 'warnings': [], 'passed_checks_count': 6, 'total_checks_count': 6}",99.0,False,False,NONE,[]
DBDS14125A01F,"DBDS14125A01F Diablo 14""x1"" - Steel Demon Metal Cut-Off Disc",Diablo®,DIAB,Freud America Inc,2435,ALIAS_RESOLVED,canonical_brands.json,Cut-Off Disc,Diablo® Steel Demon DBDS14125A01F Cut-Off Disc,CUT-OFF DISC,"Diablo, Cut-Off Disc, Steel Demon, DBDS14125A01F, Industrial Grade","Diablo®, Steel Demon, Cut-Off Disc, Model DBDS14125A01F","{'Item_Type': 'Cut-Off Disc', 'Series': 'Steel Demon'}","{'canonical_brand': 'Diablo®', 'brand_code': 'DIAB', 'canonical_manufacturer': 'Freud America Inc', 'manufacturer_code': '2435', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 1, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'DBDS14125A01F', 'part_desc': 'DBDS14125A01F Diablo 14""x1"" - Steel Demon Metal Cut-Off Disc', 'part_manuf': 'Freud Inc (2435)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': 'DBDS14125A01F', 'expanded_acronyms_desc': 'Diablo 14""x1"" - Steel Demon Metal Cut-Off Disc', 'uom_normalized_desc': 'Diablo 14 inx1 in - Steel Demon Metal Cut-Off Disc'}, 'brand_resolution': {'input_brand': 'Freud Inc (2435)', 'resolved_brand': 'Diablo®', 'brand_code': 'DIAB', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Freud America Inc', 'manufacturer_code': '2435', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Item_Type', 'raw_value': 'Cut-Off Disc', 'normalized_value': 'Cut-Off Disc', 'lov_status': 'LOV_VALIDATED', 'source': 'lov_master_taxonomy.json'}, {'attribute': 'Series', 'raw_value': 'Steel Demon', 'normalized_value': 'Steel Demon', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': True, 'confidence_score': 99.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': [], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': True}, 'warnings': [], 'passed_checks_count': 6, 'total_checks_count': 6}",99.0,False,False,NONE,[]
DBDS14125G01F,"DBDS14125G01F Diablo 14""x20mm - Steel Demon Metal Cut-Off Disc",Diablo®,DIAB,Freud America Inc,2435,ALIAS_RESOLVED,canonical_brands.json,Cut-Off Disc,Diablo® Steel Demon DBDS14125G01F Cut-Off Disc,CUT-OFF DISC,"Diablo, Cut-Off Disc, Steel Demon, DBDS14125G01F, Industrial Grade","Diablo®, Steel Demon, Cut-Off Disc, Model DBDS14125G01F","{'Item_Type': 'Cut-Off Disc', 'Series': 'Steel Demon'}","{'canonical_brand': 'Diablo®', 'brand_code': 'DIAB', 'canonical_manufacturer': 'Freud America Inc', 'manufacturer_code': '2435', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 1, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'DBDS14125G01F', 'part_desc': 'DBDS14125G01F Diablo 14""x20mm - Steel Demon Metal Cut-Off Disc', 'part_manuf': 'Freud Inc (2435)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': 'DBDS14125G01F', 'expanded_acronyms_desc': 'Diablo 14""x20mm - Steel Demon Metal Cut-Off Disc', 'uom_normalized_desc': 'Diablo 14 inx20 mm - Steel Demon Metal Cut-Off Disc'}, 'brand_resolution': {'input_brand': 'Freud Inc (2435)', 'resolved_brand': 'Diablo®', 'brand_code': 'DIAB', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Freud America Inc', 'manufacturer_code': '2435', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Item_Type', 'raw_value': 'Cut-Off Disc', 'normalized_value': 'Cut-Off Disc', 'lov_status': 'LOV_VALIDATED', 'source': 'lov_master_taxonomy.json'}, {'attribute': 'Series', 'raw_value': 'Steel Demon', 'normalized_value': 'Steel Demon', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': True, 'confidence_score': 99.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': [], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': True}, 'warnings': [], 'passed_checks_count': 6, 'total_checks_count': 6}",99.0,False,False,NONE,[]
49-94-0013,"49-94-0013 Milw 5""x.045""x7/8"" Metal Cut Off Disc",Milwaukee®,MILW,Milwaukee Electric Tool Corp,4031,ALIAS_RESOLVED,canonical_brands.json,Cut-Off Disc,Milwaukee® 49-94-0013 Cut-Off Disc,CUT-OFF DISC,"Milwaukee, Cut-Off Disc, 49-94-0013, Industrial Grade, Commercial Quality","Milwaukee®, Cut-Off Disc, Model 49-94-0013",{'Item_Type': 'Cut-Off Disc'},"{'canonical_brand': 'Milwaukee®', 'brand_code': 'MILW', 'canonical_manufacturer': 'Milwaukee Electric Tool Corp', 'manufacturer_code': '4031', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 1, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': '49-94-0013', 'part_desc': '49-94-0013 Milw 5""x.045""x7/8"" Metal Cut Off Disc', 'part_manuf': 'Milwaukee Accessory (4031)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': '49-94-0013', 'expanded_acronyms_desc': 'Milw 5""x.045""x7/8"" Metal Cut Off Disc', 'uom_normalized_desc': 'Milw 5 inx.045 inx7/8 in Metal Cut Off Disc'}, 'brand_resolution': {'input_brand': 'Milwaukee Accessory (4031)', 'resolved_brand': 'Milwaukee®', 'brand_code': 'MILW', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Milwaukee Electric Tool Corp', 'manufacturer_code': '4031', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Item_Type', 'raw_value': 'Cut-Off Disc', 'normalized_value': 'Cut-Off Disc', 'lov_status': 'LOV_VALIDATED', 'source': 'lov_master_taxonomy.json'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
49-94-0029,"49-94-0029 Milw 6-1/2""x1/8""x5/8"" DKO Metal Cut Off Disc",Milwaukee®,MILW,Milwaukee Electric Tool Corp,4031,ALIAS_RESOLVED,canonical_brands.json,Cut-Off Disc,Milwaukee® 49-94-0029 Cut-Off Disc,CUT-OFF DISC,"Milwaukee, Cut-Off Disc, 49-94-0029, Diamond, Industrial Grade","Milwaukee®, Cut-Off Disc, Model 49-94-0029, Diamond","{'Item_Type': 'Cut-Off Disc', 'Material': 'Diamond'}","{'canonical_brand': 'Milwaukee®', 'brand_code': 'MILW', 'canonical_manufacturer': 'Milwaukee Electric Tool Corp', 'manufacturer_code': '4031', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 2, 'validated_count': 2, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': '49-94-0029', 'part_desc': '49-94-0029 Milw 6-1/2""x1/8""x5/8"" DKO Metal Cut Off Disc', 'part_manuf': 'Milwaukee Accessory (4031)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': '49-94-0029', 'expanded_acronyms_desc': 'Milw 6-1/2""x1/8""x5/8"" Diamond Knockout Metal Cut Off Disc', 'uom_normalized_desc': 'Milw 6-1/2 inx1/8 inx5/8 in Diamond Knockout Metal Cut Off Disc'}, 'brand_resolution': {'input_brand': 'Milwaukee Accessory (4031)', 'resolved_brand': 'Milwaukee®', 'brand_code': 'MILW', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Milwaukee Electric Tool Corp', 'manufacturer_code': '4031', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Item_Type', 'raw_value': 'Cut-Off Disc', 'normalized_value': 'Cut-Off Disc', 'lov_status': 'LOV_VALIDATED', 'source': 'lov_master_taxonomy.json'}, {'attribute': 'Material', 'raw_value': 'Diamond', 'normalized_value': 'Diamond', 'lov_status': 'LOV_VALIDATED', 'source': 'lov_master_taxonomy.json'}]}","{'is_valid': True, 'confidence_score': 99.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': [], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': True}, 'warnings': [], 'passed_checks_count': 6, 'total_checks_count': 6}",99.0,False,False,NONE,[]
49-94-0033,"49-94-0033 Milw 7""x1/16""x7/8"" Metal Cut Off Disc",Milwaukee®,MILW,Milwaukee Electric Tool Corp,4031,ALIAS_RESOLVED,canonical_brands.json,Cut-Off Disc,Milwaukee® 49-94-0033 Cut-Off Disc,CUT-OFF DISC,"Milwaukee, Cut-Off Disc, 49-94-0033, Industrial Grade, Commercial Quality","Milwaukee®, Cut-Off Disc, Model 49-94-0033",{'Item_Type': 'Cut-Off Disc'},"{'canonical_brand': 'Milwaukee®', 'brand_code': 'MILW', 'canonical_manufacturer': 'Milwaukee Electric Tool Corp', 'manufacturer_code': '4031', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 1, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': '49-94-0033', 'part_desc': '49-94-0033 Milw 7""x1/16""x7/8"" Metal Cut Off Disc', 'part_manuf': 'Milwaukee Accessory (4031)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': '49-94-0033', 'expanded_acronyms_desc': 'Milw 7""x1/16""x7/8"" Metal Cut Off Disc', 'uom_normalized_desc': 'Milw 7 inx1/16 inx7/8 in Metal Cut Off Disc'}, 'brand_resolution': {'input_brand': 'Milwaukee Accessory (4031)', 'resolved_brand': 'Milwaukee®', 'brand_code': 'MILW', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Milwaukee Electric Tool Corp', 'manufacturer_code': '4031', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Item_Type', 'raw_value': 'Cut-Off Disc', 'normalized_value': 'Cut-Off Disc', 'lov_status': 'LOV_VALIDATED', 'source': 'lov_master_taxonomy.json'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
49-94-0001,"49-94-0001 Milw 4""x.040""x5/8"" Metal Cut Off Disc",Milwaukee®,MILW,Milwaukee Electric Tool Corp,4031,ALIAS_RESOLVED,canonical_brands.json,Cut-Off Disc,Milwaukee® 49-94-0001 Cut-Off Disc,CUT-OFF DISC,"Milwaukee, Cut-Off Disc, 49-94-0001, Industrial Grade, Commercial Quality","Milwaukee®, Cut-Off Disc, Model 49-94-0001",{'Item_Type': 'Cut-Off Disc'},"{'canonical_brand': 'Milwaukee®', 'brand_code': 'MILW', 'canonical_manufacturer': 'Milwaukee Electric Tool Corp', 'manufacturer_code': '4031', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 1, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': '49-94-0001', 'part_desc': '49-94-0001 Milw 4""x.040""x5/8"" Metal Cut Off Disc', 'part_manuf': 'Milwaukee Accessory (4031)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': '49-94-0001', 'expanded_acronyms_desc': 'Milw 4""x.040""x5/8"" Metal Cut Off Disc', 'uom_normalized_desc': 'Milw 4 inx.040 inx5/8 in Metal Cut Off Disc'}, 'brand_resolution': {'input_brand': 'Milwaukee Accessory (4031)', 'resolved_brand': 'Milwaukee®', 'brand_code': 'MILW', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Milwaukee Electric Tool Corp', 'manufacturer_code': '4031', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Item_Type', 'raw_value': 'Cut-Off Disc', 'normalized_value': 'Cut-Off Disc', 'lov_status': 'LOV_VALIDATED', 'source': 'lov_master_taxonomy.json'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
